"ASH1L","HGNC:19088","chr1:155305059-155532594","chr1:155335268-155563202","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19088","2017-12-27T17:05:55+00:00"
"ASL","HGNC:746","chr7:65540806-65558563","chr7:66075819-66093576","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:746","2026-05-26T14:31:20+00:00"
"ASPA","HGNC:756","chr17:3377404-3406699","chr17:3474110-3503405","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:756","2026-02-27T16:17:49+00:00"
"ASPH","HGNC:757","chr8:62413115-62627151","chr8:61500556-61714592","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:757","2016-08-22T17:46:12+00:00"
"ASPM","HGNC:19048","chr1:197053257-197115799","chr1:197084127-197146669","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19048","2026-01-23T16:35:18+00:00"
"ASPNAT","HGNC:26742","chr4:2061054-2070816","chr4:2059327-2069089","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26742","2016-08-22T17:50:34+00:00"
"ASTN2","HGNC:17021","chr9:119185391-120177335","chr9:116423112-117415057","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17021","2021-03-09T17:57:18+00:00"
"ASXL1","HGNC:18318","chr20:30946134-31027122","chr20:32358331-32439319","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18318","2013-03-14T19:15:48+00:00"
"ASXL2","HGNC:23805","chr2:25956622-26101356","chr2:25733753-25878487","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:23805","2018-06-28T13:53:56+00:00"
"ASXL3","HGNC:29357","chr18:31158183-31331159","chr18:33578219-33751195","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29357","2017-11-22T17:58:47+00:00"
"ATCAY","HGNC:779","chr19:3880683-3928080","chr19:3880685-3928082","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:779","2016-08-22T17:46:14+00:00"
"ATF6","HGNC:791","chr1:161736110-161933860","chr1:161766320-161964070","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:791","2026-01-23T16:45:22+00:00"
"ATM","HGNC:795","chr11:108093794-108239829","chr11:108223067-108369102","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:795","2020-04-08T17:01:25+00:00"
"ATP10A","HGNC:13542","chr15:25923859-26108349","chr15:25672237-25865088","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13542","2012-04-25T01:41:07+00:00"
"ATP13A2","HGNC:30213","chr1:17312453-17338423","chr1:16985958-17011928","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30213","2026-04-17T19:17:58+00:00"
"ATP2A1","HGNC:811","chr16:28889809-28915787","chr16:28878488-28904466","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:811","2016-08-22T17:46:15+00:00"
"ATP2A2","HGNC:812","chr12:110719052-110788898","chr12:110280616-110351093","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:812","2026-06-09T16:13:50+00:00"
"ATP2C2","HGNC:29103","chr16:84402144-84497793","chr16:84368538-84464187","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29103","2018-09-17T17:53:59+00:00"
"ATP6AP2","HGNC:18305","chrX:40440222-40466100","chrX:40580970-40606848","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18305","2012-10-31T18:37:06+00:00"
"ATP6V0A2","HGNC:18481","chr12:124196900-124246302","chr12:123712353-123761755","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18481","2026-04-24T15:26:28+00:00"
"ATP6V0A4","HGNC:866","chr7:138391039-138482941","chr7:138706294-138798196","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:866","2016-08-22T17:46:16+00:00"
"ATP6V1E1","HGNC:857","chr22:18074902-18111588","chr22:17592136-17628822","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:857","2012-04-26T22:40:17+00:00"
"ATP7A","HGNC:869","chrX:77166190-77305892","chrX:77910693-78050395","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:869","2021-03-24T16:30:24+00:00"
"ATP7B","HGNC:870","chr13:52506805-52585586","chr13:51932669-52012132","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:870","2026-02-27T16:24:20+00:00"
"ATP8A2","HGNC:13533","chr13:25946112-26599989","chr13:25371974-26025851","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13533","2023-03-28T16:15:31+00:00"
"ATPAF2","HGNC:18802","chr17:17921335-17942482","chr17:18015059-18039168","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18802","2016-08-22T17:46:17+00:00"
"ATR","HGNC:882","chr3:142168077-142297575","chr3:142449235-142578733","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:882","2020-06-05T20:24:49+00:00"
"ATRX","HGNC:886","chrX:76760358-77041702","chrX:77504880-77786216","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:886","2012-07-31T20:43:57+00:00"
"AUTS2","HGNC:14262","chr7:69063461-70258492","chr7:69598475-70793506","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14262","2020-06-24T16:20:48+00:00"
"AVPR2","HGNC:897","chrX:153168079-153172620","chrX:153902625-153907166","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:897","2021-02-01T17:25:21+00:00"
"AXIN2","HGNC:904","chr17:63524681-63557766","chr17:65528563-65561648","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:904","2021-12-08T17:17:50+00:00"
"B3GALNT2","HGNC:28596","chr1:235610505-235667752","chr1:235439796-235504452","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28596","2016-08-22T17:46:20+00:00"
"B3GALT6","HGNC:17978","chr1:1167617-1170421","chr1:1232237-1235041","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17978","2016-08-22T17:46:21+00:00"
"B4GALT1","HGNC:924","chr9:33104075-33167334","chr9:33104077-33185089","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:924","2016-08-22T17:46:21+00:00"
"B4GALT7","HGNC:930","chr5:177027133-177037331","chr5:177600132-177610330","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:930","2016-08-22T17:46:22+00:00"
"B9D1","HGNC:24123","chr17:19238008-19281226","chr17:19334695-19377913","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:24123","2026-05-14T20:08:18+00:00"
"BAG3","HGNC:939","chr10:121410892-121437331","chr10:119651380-119677819","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:939","2015-02-12T20:07:18+00:00"
"BAP1","HGNC:950","chr3:52435024-52444024","chr3:52401008-52410008","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:950","2025-01-30T18:46:16+00:00"
"BARD1","HGNC:952","chr2:215590370-215674407","chr2:214725646-214809683","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:952","2020-05-01T15:36:01+00:00"
"BAZ2B","HGNC:963","chr2:160175490-160568953","chr2:159315312-159712442","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:963","2026-04-13T19:53:39+00:00"
"BBS12","HGNC:26648","chr4:123653859-123666094","chr4:122700442-122744939","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26648","2016-08-22T17:46:24+00:00"
"BBS5","HGNC:970","chr2:170336004-170363165","chr2:169479494-169506655","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:970","2015-10-12T03:35:00+00:00"
"BBS7","HGNC:18758","chr4:122745484-122791629","chr4:121824329-121870474","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18758","2016-08-22T17:46:25+00:00"
"BCAP31","HGNC:16695","chrX:152965947-152989842","chrX:153700492-153724387","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16695","2023-08-08T16:19:07+00:00"
"BCHE","HGNC:983","chr3:165490692-165555211","chr3:165772904-165837423","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:983","2016-08-22T17:46:26+00:00"
"BCKDHB","HGNC:987","chr6:80816327-81055987","chr6:80106610-80466676","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:987","2026-02-27T16:26:50+00:00"
"BCKDK","HGNC:16902","chr16:31119707-31124159","chr16:31108386-31117640","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16902","2016-08-22T17:46:27+00:00"
"BCL11A","HGNC:13221","chr2:60677655-60780789","chr2:60450520-60553924","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13221","2017-04-13T18:38:55+00:00"
"BCL2L11","HGNC:994","chr2:111878491-111926022","chr2:111120914-111168445","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:994","2018-06-21T18:08:49+00:00"
"BCLAF1","HGNC:16863","chr6:136577765-136610984","chr6:136256627-136289846","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16863","2018-06-28T13:48:57+00:00"
"BCOR","HGNC:20893","chrX:39910499-40036582","chrX:40051246-40177329","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:20893","2012-10-04T19:16:22+00:00"
"BCR","HGNC:1014","chr22:23522696-23660224","chr22:23180509-23318037","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1014","2012-07-10T22:53:32+00:00"
"BCS1L","HGNC:1020","chr2:219524406-219528166","chr2:218658743-218663443","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1020","2016-08-22T17:46:28+00:00"
"BIN1","HGNC:1052","chr2:127805599-127864730","chr2:127048023-127107154","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1052","2016-08-22T17:46:29+00:00"
"BLM","HGNC:1058","chr15:91260577-91359396","chr15:90717346-90816166","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1058","2022-02-09T17:20:52+00:00"
"BLNK","HGNC:14211","chr10:97948927-98031326","chr10:96189171-96271569","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14211","2016-08-22T17:46:30+00:00"
"BMP4","HGNC:1071","chr14:54416454-54423609","chr14:53949736-53956891","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1071","2025-04-23T16:16:43+00:00"
"BMPER","HGNC:24154","chr7:33944527-34196039","chr7:33904915-34156427","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:24154","2016-08-22T17:46:31+00:00"
"BMPR1A","HGNC:1076","chr10:88516376-88687726","chr10:86755763-86932844","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1076","2020-06-24T16:47:13+00:00"
"BMPR2","HGNC:1078","chr2:203241050-203432472","chr2:202376327-202567749","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1078","2020-08-26T16:19:41+00:00"
"BPHL","HGNC:1094","chr6:3118610-3153812","chr6:3118376-3153578","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1094","2021-02-02T17:39:43+00:00"
"BPNT2","HGNC:26019","chr8:57870490-57906426","chr8:56957931-56993867","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26019","2016-08-22T17:49:31+00:00"
"BPTF","HGNC:3581","chr17:65821619-65980494","chr17:67825503-67984378","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3581","2022-07-12T16:07:42+00:00"
"BPY2","HGNC:13508","chrY:25130410-25151612","chrY:22984263-23005465","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13508","2012-08-22T13:38:06+00:00"
"BRAF","HGNC:1097","chr7:140413128-140624729","chr7:140713328-140924929","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1097","2025-09-24T17:02:09+00:00"
"BRAT1","HGNC:21701","chr7:2577444-2595158","chr7:2537810-2555524","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:21701","2026-05-26T14:37:57+00:00"
"BRCA1","HGNC:1100","chr17:41196312-41277381","chr17:43044295-43170327","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1100","2021-09-23T12:27:44+00:00"
"BRCA2","HGNC:1101","chr13:32889645-32974405","chr13:32315508-32400268","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1101","2021-07-14T16:56:45+00:00"
"BRIP1","HGNC:20473","chr17:59756500-59940889","chr17:61679139-61863528","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:20473","2025-10-09T20:19:25+00:00"
"BRPF1","HGNC:14255","chr3:9773419-9789699","chr3:9731735-9748015","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14255","2023-08-23T16:15:11+00:00"
"BRSK2","HGNC:11405","chr11:1411164-1483919","chr11:1389934-1462689","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:11405","2026-01-13T17:24:05+00:00"
"BRWD3","HGNC:17342","chrX:79925002-80065376","chrX:80669503-80809877","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17342","2022-08-24T16:11:15+00:00"
